gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3	Leukemia_Rx1Tet2_rep1	Leukemia_Rx1Tet2_rep2	Leukemia_Rx1Tet2_rep3	cluster
Klf2	-0.8171674057310512	-0.7361160517180855	-0.6998680108191293	-0.8011728020555332	-0.286977195627191	-0.4148317247673304	0.6226341243966246	0.8227217194246239	2.3107773468970727	3
Espn	-0.4242761701424029	-0.2838127399112303	-0.6250884443386415	-0.9190278945707624	-0.932806650787138	-0.9490603174899144	1.3268339821880786	1.5310295202090016	1.276208714843011	3
Smap2	-0.8096542033972012	0.3120788794011634	-0.4214900876607341	-0.7480040342422357	-1.5306018457402275	-0.5110330516441598	0.8237199799896624	1.6240467615933487	1.2609376017003768	3
Csrp1	0.2573476259083244	-0.4667708440593002	-0.4706574927812883	-0.9897722693579531	-0.7400267049335824	-1.3198221997847712	0.664247583129638	1.326051675051268	1.7394026268276566	3
Igkv3-12	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	2.82842712474619	-0.3535533905932737	-0.3535533905932737	3
Phlpp1	-1.1672843572264695	-0.1450485792740559	-0.3180240283702122	-0.8074874933064756	-1.006494905770027	-0.4833491466956662	1.236817320607185	0.8624948914272096	1.8283762986085104	3
Klrb1c	-0.2872550752964772	-0.2996895686715212	-0.2570796374110491	-0.399357423268494	-0.337064604095212	-0.4347351574794791	2.8233688745663006	-0.4314061811701311	-0.3767812271739374	3
Igkv19-93	-0.3723922200034765	-0.4780967989293937	-0.4780967989293937	-0.4780967989293937	-0.4780967989293937	-0.4780967989293937	2.708039429542811	0.4652883505831348	-0.4104515654755011	3
Igkv4-53	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	2.8284271247461903	-0.3535533905932738	-0.3535533905932738	3
Cd4	-0.5964337717694335	-0.6190439001902989	-0.5389323965118682	-0.6890130187633207	-0.6113989318696862	-0.7039849824908473	2.380598725966717	0.6202510026259692	0.7579572730027685	3
Tyrobp	-0.3046187843012535	-1.4018499886243538	-0.711328890300578	-0.5695542690507164	0.3392296201401919	-0.4317331971254	2.0965784866412225	1.1739561276520214	-0.190679105031126	3
Igkv10-95	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	2.82842712474619	-0.3535533905932737	-0.3535533905932737	3
Rbpms2	-0.564971860664525	-0.4204731631793831	-0.575629079390918	-0.7862300579812413	-0.8055573739310272	-0.9707669016037948	0.9649924874983286	1.431855295005375	1.7267806542471866	3
Adck1	-0.7962976744957453	-0.5812483666261804	-0.5363228419572074	-0.964259484557988	-0.2523606577886209	-0.8919413951906289	1.0648385098592992	1.0077224769801816	1.949869433776892	3
Igkv5-45	-0.5010087433502727	-0.5010087433502727	-0.5010087433502727	-0.5010087433502727	-0.5010087433502727	-0.5010087433502727	2.492852091751535	1.0142091117003735	-0.5010087433502727	3
Nlrx1	-0.8920650663027394	-1.6234974569872718	-0.4553080387338614	-0.2982419529365608	0.6595215348068362	-0.1176398034760328	-0.3404185330608033	1.499960731902039	1.5676885847883977	3
Fam129a	-0.9212848820103412	-0.3536448289408477	-0.0205401688477428	-0.8234787330011347	-0.8847757344959791	-0.6420250403834794	2.269764640977604	0.5235119960130089	0.8524727506889116	3
Ephx1	-0.5700840955165827	-1.0185945928647917	-0.941542530361099	-0.56029056432789	-0.3725887749592053	-0.6478181234930369	0.9848911610895126	1.4569100805546866	1.669117439878408	3
Qrfp	-0.6038222239285597	-0.6602491533305495	-0.6050789529009596	-0.5086701537314814	-0.3978570153270591	-0.5345116085266651	2.5052890232969616	0.9173315263328394	-0.112431441884527	3
Thy1	0.1419801578066631	0.2622403823279817	-0.0245605784231336	-0.684152695471561	-0.6998144108141349	-0.8328331422298391	2.5594198673476067	-0.834203357852236	0.1119237773086532	3
Srp54a	-1.909196349396593	0.0534329136915981	0.2009112602535475	-0.9993442177030284	-0.493913231505635	0.0777177912276397	0.8370862788951808	0.4576651447503189	1.7756404097869725	3
Runx3	-0.9382536974376308	-0.4565269338734743	-1.0972083541212243	-0.652703050049733	-0.5890645499387428	-0.3272019726021233	1.1110792680788926	1.1271419404434486	1.8227373495005972	3
Tuba8	-0.1711732813748107	-1.013300326785513	-0.7977561957100933	-0.7585753183305151	-0.0932139961396091	-1.1303224428163243	1.4742422186944009	0.9517362439490146	1.5383630985134569	3
Tspan9	0.8716053317489669	-0.2964545893009739	1.3315622545706067	-1.2408671479114313	-0.6760168903507935	-1.029733043888179	-0.8540890234287317	1.579130843926282	0.3148622646342505	3
Slain1	-1.0340821142576786	-0.3689465617648095	-0.3982941400801427	-0.7071652778861456	-0.816212739242747	-0.8102080553933524	1.6049295116700597	1.1289845907787217	1.4009947861760956	3
Sipa1	-0.9010910088420118	-0.3362552891902901	-0.5548182943909687	-0.9369947697804796	-0.4915552915512857	-0.851051721984357	1.1084473729140358	1.0917980754090286	1.8715209274163265	3
Slc22a17	-0.765997954103279	-0.6556294792365048	-0.525924385049587	-0.7557080874076004	-0.3027649614432892	-0.6050471289331086	2.402160870386883	0.9018167874599502	0.3070943383265363	3
Ighv14-2	-0.5505306097552541	-0.4018335613601715	-0.4061654877544624	-0.5505306097552541	-0.5505306097552541	-0.5505306097552541	2.420254928988723	1.140397168902181	-0.5505306097552541	3
Ighv1-58	-0.4580223595910311	-0.0962404668409792	-0.4580223595910311	-0.4580223595910311	-0.4580223595910311	-0.4580223595910311	2.7799055044745518	0.0644691199126153	-0.4580223595910311	3
Ptpn7	-1.154965955512316	-1.0486648592878751	-0.8139515489148751	-0.1747254867054852	-0.3937367411352372	-0.0538360858380932	0.7094374072956308	0.7876036472210579	2.1428396228771875	3
Actn1	-0.3764931809131377	-0.5727798151341671	0.141119179367001	-0.8550735405163802	-1.0915290228382764	-0.831652631034066	0.9431103500327128	0.4518625632116038	2.1914360978247096	3
Spindoc	-0.4406646198763772	-0.2599363154900865	-0.8496194459508081	-0.8944434882241598	-0.888574124172889	-0.8074250524183846	1.180800148331581	1.489499141991106	1.4703637558100082	3
Ighv5-15	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	2.8284271247461903	-0.3535533905932738	-0.3535533905932738	3
Itih5	-0.8610506269951345	-0.3760744670476155	-0.3618857630135734	-0.8627267327195425	-0.8223716576905058	-0.6750719184485502	0.5664722062770987	1.566439024951088	1.8262699346867344	3
Zfp36l2	-2.0414718727411976	0.0256042755622015	-0.344286301130584	-0.9416203258265884	-0.0800646359290025	0.1049708541805525	1.1863902376720683	0.7161830781776902	1.3742946900348694	3
Ighv1-69	-0.4884592988450686	-0.4884592988450686	-0.4884592988450686	-0.4884592988450686	-0.4884592988450686	-0.4884592988450686	2.571099470241188	0.8481156216742928	-0.4884592988450686	3
Ighv2-3	-0.4361355648779062	-0.2633646379978269	-0.4361355648779062	-0.4361355648779062	-0.4361355648779062	-0.4361355648779062	2.7894668234719	0.0907112037933642	-0.4361355648779062	3
Fos	-0.7306337468473882	-0.6759161675267046	-0.5817693800074731	-0.6048958927525826	-0.3030586426150826	-0.4569930388387767	0.913643721252136	-0.0438427365684115	2.483465883904283	3
Slc26a11	-0.5409078859461489	-0.6991118916262867	-0.6772656612962279	-0.6968203609327747	0.1477437639104633	-0.3547182298755619	2.3804870259778497	1.0458209701782668	-0.6052277303895807	3
Pbx1	-0.7669931878611866	-0.3616287725188462	-0.6855800177063499	-0.793922754891922	-0.7613439213701202	-0.7654546626270862	1.0712188471301731	1.2365599946074155	1.8271444752379224	3
Id2	-0.5626247999398587	-0.7921954936223055	0.096920243149919	-0.5813527910071137	-0.352033381331994	-0.2952087257192064	2.6114395258991743	-0.641271635974408	0.5163270585457971	3
Bmp1	-0.2607585702231575	0.0587732111937531	-0.2581166195051087	-1.102803812641311	-1.0232666925500793	-0.98453391922856	2.108819519850031	0.9693675178001444	0.4925193653042891	3
Cltb	-0.1350144797916743	-0.6677920304666843	-1.1408681916188106	-0.5600484827043052	-0.5621378957003467	-0.6377807303200411	0.2367127710035048	1.4765640836828842	1.9903649559154688	3
Per1	-0.8824305686801093	-0.220025245328921	-0.3736989417603964	-0.9280233623238128	-0.6891756268361044	-0.7440973632256052	1.5036948269399475	0.4056043168161594	1.928151964398842	3
Prkab1	-0.1257289594287006	0.569549548831364	0.0733723177534329	-1.200711615700644	-1.462711862695306	-1.0024959612514568	1.5701654352398222	1.211679915695093	0.3668811815564018	3
Cd74	-0.7011428074896612	-0.7133875581870193	-0.097780260632695	-0.0356653636862952	0.3103378716042773	0.2911752781658505	1.385312792659467	1.4823630756192214	-1.9212130280531416	3
Cd200r3	-0.7607230645463038	-0.6693242140191131	-0.5654053946466557	-0.1240569704488817	-0.3639521122225042	-0.2912938012682126	2.460809738033125	0.9681613430518572	-0.6542155239333098	3
Tom1l2	-1.062438464605268	-0.68593844469641	-0.7476922313214505	-0.7758471679674582	-0.676977653226133	-0.1576700291713114	1.07978248400503	1.583883727806088	1.442897779176914	3
Gm14230	-0.7709484557125448	0.2021276671457605	0.0837092208006621	-0.5972690581505422	-1.0364665292362618	-0.6682001302996055	2.21206392706036	1.1306290625335889	-0.5556457041414161	3
Zap70	-0.335486180675416	-0.2622707412546052	-0.3447656189171897	-0.3828428797602231	-0.4206550994664444	-0.3882531312011535	2.8258801294342244	-0.3260345081461751	-0.3655719700130169	3
Mmrn1	-0.8075346651692468	-0.3200914766539292	-0.5603029591886002	-0.7230686874211822	-0.8308074264287526	-0.7632730695709186	0.6099025799077558	1.7086452140973514	1.686530490427524	3
Ccser1	-0.5347034517480288	-0.5835782591067806	-0.5217200434768995	-0.5746966187515598	-0.6064667468006257	-0.5792257621379131	-0.2994172666513215	2.108569263581714	1.591238885091414	3
Sec23a	-1.717977028634844	-0.4540780035969722	-0.1884570004412667	-0.6551945320238279	-0.5204807854205192	-0.119969630017583	0.8308073824932055	0.9594981563557158	1.8658514412860931	3
Mark4	-1.5251256690879482	-0.4728970206826136	-0.7277512008794258	-0.6557705562117095	-0.108101736730827	-0.3569684893347614	0.9973277445124432	1.0388260524122686	1.8104608760025689	3
Fzd6	-1.0532876026429288	-0.5952989225067193	-0.8265717971403677	-0.4973311812163714	-0.5850013748319705	-0.5807082415012308	1.0021176576091764	1.6152278081366558	1.5208536540937554	3
Ptgr2	-1.046225827308982	-0.3765721198561361	-0.4695676895549014	-0.4263153960131019	-1.1436979134875471	-0.5590305419453006	0.9721986495378276	1.253687832807874	1.7955230058202678	3
Pros1	-0.789776032936805	-0.726595843413569	-0.6393606596512862	-0.6590661437632166	-0.6239506506681196	-0.751099338233955	1.0462851140354523	1.6611936947192345	1.482369859912265	3
Ctnna1	-1.3470925615700555	-0.4945980810248787	-0.8250584886324591	-0.2487351986406254	-0.7780246803391445	-0.2990272186683455	1.4506701652539649	0.980761954403747	1.5611041092177955	3
Junb	-0.4125102637947188	-0.7396964409024993	-0.6385235063131844	-0.6154251452785966	-0.3527564022167019	-0.8359420387282738	0.6986616854017632	0.4503748063582722	2.4458173054739363	3
Mov10	-1.289499014278647	-0.7020404443480522	-0.9921216583322962	-0.1407797842331929	-0.3491102498380209	-0.3812051286007314	0.6445584928085576	1.654451155610816	1.5557466312115698	3
Ier2	-0.3979477208881758	-0.8709664527169163	-0.7601622605278842	-0.5727132141874627	-0.0989023990984876	-0.6928998488728082	0.7736756149076616	0.1574041379015007	2.462512143482578	3
Prkcq	-0.9087778525695912	-0.6765020898734102	-0.7147784791120636	-0.5949194208994332	-0.7070490920369195	-0.602658920936227	1.1776560922199455	1.613978025993246	1.4130517372144522	3
Sox6	-0.635757373284762	-0.3212156361727851	-0.4660628869398626	-0.8983182418610212	-0.9923317033406056	-0.8002464397153425	1.0147256365256532	1.6241593229695812	1.475047321819143	3
Ighv5-9-1	-0.3651290935438664	-0.3651290935438664	-0.3651290935438664	-0.3651290935438664	-0.3651290935438664	-0.3651290935438664	2.8272167287368686	-0.3651290935438664	-0.2713130739298034	3
Med15	-1.4242720748344908	-0.2940704334588708	-0.7913800382156326	-0.6010704160486815	-0.5930581075534517	-0.1859593817004291	1.0103262905903798	1.0246330071855203	1.8548511540356565	3
Igkv9-120	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	-0.3535533905932737	2.82842712474619	-0.3535533905932737	-0.3535533905932737	3
Mmp8	-0.4007055742204151	-0.3653728256206917	-0.0832197282457767	-0.1656920689238821	-0.0512295534426352	-0.2857043924109916	2.75672550797556	-0.6796199319974316	-0.725181433113736	3
Trib2	-0.5521592656723366	0.2943251695373652	0.1196512502687526	-0.9092221495973396	-1.4509104180549697	-0.3568195573850525	-0.3448187396342312	1.984865426904577	1.2150882836332362	3
Polk	-1.2116956712937528	-0.5539574829139396	-0.9171907418661958	-0.4823503293561373	-0.5769655849250103	-0.2874150100048986	1.1255298255282322	1.0970779371141903	1.8069670577175123	3
Smc5	-1.437344528338452	-0.3785445802693971	-0.3313700454707665	-0.5179728150760005	-1.0923633724326414	-0.0906839250139689	0.9258299179630776	1.2567187855903448	1.6657305630478123	3
4931406C07Rik	-1.26739841940526	-0.8399824383487341	-0.8059734490923552	-0.2438264862573922	-0.421574735941399	-0.4139323959676384	0.9213583969171144	1.355960734250386	1.715368793845282	3
Slamf1	-1.013127352510843	-0.8289531394770419	-0.8333714746944021	-0.4597033090674653	-0.5828572166549116	-0.401322105448805	0.9881130877429256	1.5416211869399372	1.589600323170606	3
Tsc22d1	-0.2727676473163176	-0.2546606707858864	-0.5749409332892866	-1.0432168641102488	-1.1192552773132078	-0.640519755327611	0.996145769859101	1.9813029828409183	0.9279123954425412	3
Zfp948	-0.898511937399707	-0.1762798901089118	-0.2858625885420242	-0.4543741278862144	-0.9619986790187204	-0.6604070571084064	-0.1523253554981569	1.644116166529349	1.945643469032792	3
Zfp385a	-0.5177902141033953	-0.139519578743248	-0.5706477394332836	-0.9922081425171	-0.8117339886103765	-1.0451742287757395	1.4962500859315582	1.0880256080628723	1.4927981981887122	3
Dglucy	-1.3382572877562382	-1.0297721390679877	-0.5884989737777716	-0.2050335537226747	0.3355472497074749	0.1527437256215147	1.264815368181924	-0.5271764440515343	1.935632054865292	3
Pard6b	-0.6853916027714695	0.1175256304376393	-0.0096228528596231	-0.7732794662174203	-1.515535423174419	-0.8552404779320627	1.3261669983124835	0.8354362042818618	1.5599409899230092	3
Igkv3-2	-0.4480638188793058	-0.4480638188793058	-0.4480638188793058	-0.4480638188793058	-0.3189505090536363	-0.4480638188793058	2.7629673705611006	0.2443660517683703	-0.4480638188793058	3
Ptpdc1	-0.213151406862782	-0.0583670297791992	-0.3771661328819027	-0.9332188582842283	-1.301823291918046	-0.9818931388861392	0.917077141468582	1.260767894958344	1.6877748221853734	3
Gm37125	-0.8615021601075232	-0.6487248000692593	-0.4575190181797863	-0.4775314008044543	-0.4454836028795648	-0.5778032194896459	2.526368806692189	0.3281070651852571	0.6140883296527885	3
Gimap8	-0.760157251275021	-0.6336399906314649	-0.5312637286900156	-0.4941938529558653	-0.5224249024017589	-0.5945918104694742	2.351203892686989	1.1570570707502952	0.0280105729863148	3
Tbxa2r	-0.3118414305654323	0.9042577726753012	0.3474437984171443	-0.960411374723206	-0.8342372031942936	-1.2429954508059993	0.2062750927161939	2.1642625067612524	-0.2727537112809591	3
Pkig	-0.4789306306029823	-0.8939596443764067	-1.0615755046546265	-0.6468665204128313	-0.4098472960079475	-0.5824304032527142	0.849672640557458	1.6068143306874894	1.6171230280625517	3
Tmem121	-0.0550259729998726	-0.2288674564979601	-0.4261808194241228	-1.1756306523083562	-1.0069836893121658	-0.8950505982990491	0.539956850200347	1.6160132117714971	1.631769126869683	3
Scd1	0.6335281269555331	0.6378295036929975	0.7500305215402667	-0.3653806013407466	-1.308909562148308	-0.4087103327172959	1.5108866316409415	0.343656377999905	-1.7929306656232933	3
Stfa3	-0.4493672916529463	-0.4493672916529463	-0.4493672916529463	-0.4493672916529463	-0.4493672916529463	-0.4493672916529463	2.745433294890374	0.328796087854171	-0.378025632826867	3
Nefh	-0.5585358257384746	-0.0660577045642851	-0.9242826300918412	0.4471034583085381	-1.1396503302961785	0.5758425074483331	-0.7645903783211044	0.1056682615114574	2.3245026417435533	3
Egln3	-0.427649939929741	-0.4857990707127862	-0.1309806797693125	0.1209634463163702	0.3840132515670612	-0.0007656337733713	-1.4076302066561974	-0.5299671350735309	2.4778159680315084	3
Phldb1	-0.4711902420238874	-0.5524764789665362	-0.4933913921323468	-0.6530444205223414	-0.987486360342706	-0.8682257325859697	1.941620921682216	0.7851156496815592	1.2990780552100127	3
Odf3b	-0.1399352411131763	-1.047050498641762	-0.8410454027016114	-0.8780494665464388	-0.5454351571145489	-0.6440158458727765	1.1190681019832205	1.5641866628457397	1.4122768471613538	3
Cuedc1	-0.4143899348763055	-1.021961241079114	-0.7224904742032213	-0.701356325546724	-0.5371935251026912	-0.7528907457069006	1.069869861542012	1.6530554573042449	1.4273569276686997	3
Unc13d	-1.0408013171808288	-0.2878686183882668	-0.5046540527799174	-0.8890641894376908	-0.8877764596869757	-0.5064429751074042	1.6210865487894568	1.2823120353672877	1.2132090284243282	3
Dtnbp1	-0.4917460969267864	-1.047923534522796	-0.8243418845117002	-0.5386547394790447	-0.3852852503315957	-0.8247307932210072	0.9850400945958248	1.5505716061211787	1.5770705982759263	3
Lamc1	-0.6945554324483812	-0.3910169972417148	-0.4590306568766529	-0.6450933713826285	-0.7608787517246867	-0.6341542203027671	0.0311532402379619	1.306770321322874	2.246805868415996	3
Slx4	-0.898678872295396	-0.2481051464904848	-0.5044514803442692	-0.5842980174784915	-0.6796264083817963	0.1545670107411739	-0.0018527705408457	0.1096873292696486	2.652758355520457	3
Slamf7	-0.6538465536225893	-0.6308154756799703	-0.4742498757948449	-0.6087782828415583	-0.4282758809051195	-0.2750020839279715	1.993123147343386	1.715054169012377	-0.6372091635837105	3
Robo4	-0.5071631692721136	-0.5826166015670217	-0.4909848393083107	-0.5979947503215022	-0.4402803286197868	-0.500492642397739	1.977361595821244	1.753900664756039	-0.6117299290908095	3
St6galnac3	-0.4452547775178387	-0.3529758405722324	-0.3829992575519899	-0.5543074327615156	-1.5889954740349277	-0.2717648273890745	2.102595373880118	0.9565745653529372	0.5371276705945233	3
